start_time,end_time,problem_type,affected_ports,affected_port_count,evidence_metrics,raw_alert_count,severity_score,event_labels
2026-02-17 13:20:00,2026-02-17 13:25:00,Broadcast storm / L2 loop,"port-id7427,port-id7428,port-id7429,port-id7431",4,broadcast,4,100,normal
2026-02-17 13:20:00,2026-02-17 13:25:00,Multicast flooding,"port-id7427,port-id7428,port-id7429,port-id7431",4,multicast,4,100,normal
2026-02-17 13:20:00,2026-02-17 13:25:00,Packet surge / possible scan,"port-id7427,port-id7428,port-id7429,port-id7431",4,packets,4,100,normal
2026-02-17 13:35:00,2026-02-17 13:40:00,Traffic surge / capacity pressure,"port-id7429,port-id7430",2,traffic,2,78,normal
2026-02-17 13:35:00,2026-02-17 13:35:00,Broadcast anomaly,port-id7431,1,broadcast,1,55,normal
2026-02-17 13:35:00,2026-02-17 13:35:00,Link quality issue,port-id7429,1,errors,1,55,normal
2026-02-17 13:35:00,2026-02-17 13:35:00,Multicast anomaly,port-id7431,1,multicast,1,55,normal
2026-02-17 13:35:00,2026-02-17 13:35:00,Packet surge / possible scan,port-id7431,1,packets,1,55,normal
2026-02-17 13:45:00,2026-02-17 13:55:00,Broadcast storm / L2 loop,"port-id7427,port-id7428,port-id7429",3,broadcast,4,100,normal
2026-02-17 13:45:00,2026-02-17 13:55:00,Multicast flooding,"port-id7427,port-id7428,port-id7429",3,multicast,4,100,normal
2026-02-17 13:45:00,2026-02-17 13:55:00,Packet surge / possible scan,"port-id7427,port-id7428,port-id7429",3,packets,4,100,normal
2026-02-17 13:45:00,2026-02-17 13:55:00,Traffic surge / capacity pressure,"port-id7427,port-id7428,port-id7429,port-id7430",4,traffic,7,100,normal
2026-02-17 14:00:00,2026-02-17 14:10:00,Broadcast anomaly,port-id7429,1,broadcast,3,71,normal
2026-02-17 14:00:00,2026-02-17 14:10:00,Multicast anomaly,port-id7429,1,multicast,3,71,normal
2026-02-17 14:00:00,2026-02-17 14:10:00,Packet surge / possible scan,port-id7429,1,packets,3,71,normal
2026-02-17 14:05:00,2026-02-17 14:10:00,Traffic surge / capacity pressure,port-id7429,1,traffic,2,63,normal
2026-02-17 14:15:00,2026-02-17 14:25:00,Broadcast storm / L2 loop,"port-id7428,port-id7429,port-id7430,port-id7431",4,broadcast,6,100,normal
2026-02-17 14:15:00,2026-02-17 14:25:00,Multicast flooding,"port-id7428,port-id7429,port-id7430,port-id7431",4,multicast,6,100,normal
2026-02-17 14:15:00,2026-02-17 14:25:00,Packet surge / possible scan,"port-id7428,port-id7429,port-id7430,port-id7431",4,packets,6,100,normal
2026-02-17 14:15:00,2026-02-17 14:25:00,Traffic surge / capacity pressure,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",5,traffic,7,100,normal
2026-02-17 14:15:00,2026-02-17 14:15:00,Queue / buffer pressure,port-id7429,1,discards,1,55,normal
2026-02-17 14:30:00,2026-02-17 14:40:00,Traffic surge / capacity pressure,"port-id7428,port-id7429,port-id7430,port-id7431",4,traffic,5,100,normal
2026-02-17 14:30:00,2026-02-17 14:30:00,Queue / buffer pressure,port-id7427,1,discards,1,55,normal
2026-02-17 14:40:00,2026-02-17 14:40:00,Broadcast storm / L2 loop,"port-id7430,port-id7431",2,broadcast,2,78,normal
2026-02-17 14:40:00,2026-02-17 14:40:00,Multicast flooding,"port-id7430,port-id7431",2,multicast,2,78,normal
2026-02-17 14:40:00,2026-02-17 14:40:00,Packet surge / possible scan,"port-id7430,port-id7431",2,packets,2,78,normal
2026-02-17 14:45:00,2026-02-17 14:55:00,Broadcast storm / L2 loop,"port-id7427,port-id7428,port-id7429",3,broadcast,3,100,normal
2026-02-17 14:45:00,2026-02-17 14:55:00,Multicast flooding,"port-id7427,port-id7428,port-id7429",3,multicast,3,100,normal
2026-02-17 14:45:00,2026-02-17 14:55:00,Packet surge / possible scan,"port-id7427,port-id7428,port-id7429",3,packets,3,100,normal
2026-02-17 14:45:00,2026-02-17 14:55:00,Traffic surge / capacity pressure,"port-id7428,port-id7429,port-id7430",3,traffic,3,100,normal
2026-02-17 14:45:00,2026-02-17 14:55:00,Queue / buffer pressure,"port-id7430,port-id7431",2,discards,2,78,normal
2026-02-17 14:45:00,2026-02-17 14:55:00,Link quality issue,"port-id7428,port-id7430",2,errors,2,78,normal
2026-02-17 15:00:00,2026-02-17 15:05:00,Broadcast storm / L2 loop,"port-id7427,port-id7428",2,broadcast,2,78,normal
2026-02-17 15:00:00,2026-02-17 15:05:00,Multicast flooding,"port-id7427,port-id7428",2,multicast,2,78,normal
2026-02-17 15:00:00,2026-02-17 15:05:00,Packet surge / possible scan,"port-id7427,port-id7428",2,packets,2,78,normal
2026-02-17 15:00:00,2026-02-17 15:00:00,Queue / buffer pressure,port-id7431,1,discards,1,55,normal
2026-02-17 15:00:00,2026-02-17 15:00:00,Traffic surge / capacity pressure,port-id7427,1,traffic,1,55,normal
2026-02-17 15:20:00,2026-02-17 15:20:00,Broadcast anomaly,port-id7427,1,broadcast,1,55,normal
2026-02-17 15:20:00,2026-02-17 15:20:00,Queue / buffer pressure,port-id7429,1,discards,1,55,normal
2026-02-17 15:20:00,2026-02-17 15:20:00,Multicast anomaly,port-id7427,1,multicast,1,55,normal
2026-02-17 15:20:00,2026-02-17 15:20:00,Packet surge / possible scan,port-id7427,1,packets,1,55,normal
2026-02-17 15:25:00,2026-02-17 15:25:00,Traffic surge / capacity pressure,port-id7429,1,traffic,1,55,normal
2026-02-17 15:30:00,2026-02-17 15:40:00,Packet surge / possible scan,"port-id7427,port-id7428",2,packets,2,78,normal
2026-02-17 15:30:00,2026-02-17 15:30:00,Traffic surge / capacity pressure,port-id7427,1,traffic,1,55,normal
2026-02-17 15:40:00,2026-02-17 15:40:00,Broadcast anomaly,port-id7428,1,broadcast,1,55,normal
2026-02-17 15:40:00,2026-02-17 15:40:00,Multicast anomaly,port-id7428,1,multicast,1,55,normal
2026-02-17 15:45:00,2026-02-17 15:50:00,Broadcast storm / L2 loop,"port-id7429,port-id7430",2,broadcast,3,86,normal
2026-02-17 15:45:00,2026-02-17 15:50:00,Multicast flooding,"port-id7429,port-id7430",2,multicast,3,86,normal
2026-02-17 15:45:00,2026-02-17 15:50:00,Packet surge / possible scan,"port-id7429,port-id7430",2,packets,3,86,normal
2026-02-17 15:50:00,2026-02-17 15:50:00,Traffic surge / capacity pressure,port-id7430,1,traffic,1,55,normal
2026-02-17 16:00:00,2026-02-17 16:10:00,Traffic surge / capacity pressure,"port-id7427,port-id7429",2,traffic,4,94,"load_sensitive_link_issue,normal"
2026-02-17 16:05:00,2026-02-17 16:05:00,Unknown protocol / scan,"port-id7427,port-id7429",2,unknown_protocol,2,78,"load_sensitive_link_issue,normal"
2026-02-17 16:05:00,2026-02-17 16:05:00,Broadcast anomaly,port-id7429,1,broadcast,1,55,normal
2026-02-17 16:05:00,2026-02-17 16:05:00,Queue / buffer pressure,port-id7427,1,discards,1,55,load_sensitive_link_issue
2026-02-17 16:05:00,2026-02-17 16:05:00,Multicast anomaly,port-id7429,1,multicast,1,55,normal
2026-02-17 16:05:00,2026-02-17 16:05:00,Packet surge / possible scan,port-id7429,1,packets,1,55,normal
2026-02-17 16:15:00,2026-02-17 16:25:00,Traffic surge / capacity pressure,"port-id7427,port-id7431",2,traffic,4,94,"load_sensitive_link_issue,normal"
2026-02-17 16:30:00,2026-02-17 16:40:00,Link quality issue,port-id7427,1,errors,3,71,load_sensitive_link_issue
2026-02-17 16:30:00,2026-02-17 16:40:00,Traffic surge / capacity pressure,port-id7427,1,traffic,3,71,load_sensitive_link_issue
2026-02-17 16:35:00,2026-02-17 16:35:00,Queue / buffer pressure,port-id7428,1,discards,1,55,normal
2026-02-17 16:45:00,2026-02-17 16:55:00,Link quality issue,port-id7427,1,errors,3,71,load_sensitive_link_issue
2026-02-17 16:45:00,2026-02-17 16:55:00,Traffic surge / capacity pressure,port-id7427,1,traffic,3,71,load_sensitive_link_issue
2026-02-17 16:50:00,2026-02-17 16:50:00,Broadcast anomaly,port-id7430,1,broadcast,1,55,normal
2026-02-17 16:50:00,2026-02-17 16:50:00,Multicast anomaly,port-id7430,1,multicast,1,55,normal
2026-02-17 16:50:00,2026-02-17 16:50:00,Packet surge / possible scan,port-id7430,1,packets,1,55,normal
2026-02-17 17:00:00,2026-02-17 17:10:00,Traffic surge / capacity pressure,"port-id7427,port-id7429",2,traffic,4,94,"load_sensitive_link_issue,normal"
2026-02-17 17:00:00,2026-02-17 17:10:00,Link quality issue,port-id7427,1,errors,3,71,load_sensitive_link_issue
2026-02-17 17:00:00,2026-02-17 17:00:00,Broadcast anomaly,port-id7429,1,broadcast,1,55,normal
2026-02-17 17:00:00,2026-02-17 17:00:00,Queue / buffer pressure,port-id7429,1,discards,1,55,normal
2026-02-17 17:00:00,2026-02-17 17:00:00,Multicast anomaly,port-id7429,1,multicast,1,55,normal
2026-02-17 17:00:00,2026-02-17 17:00:00,Packet surge / possible scan,port-id7429,1,packets,1,55,normal
2026-02-17 17:15:00,2026-02-17 17:25:00,Link quality issue,port-id7427,1,errors,3,71,load_sensitive_link_issue
2026-02-17 17:20:00,2026-02-17 17:20:00,Queue / buffer pressure,port-id7427,1,discards,1,55,load_sensitive_link_issue
2026-02-17 17:20:00,2026-02-17 17:20:00,Traffic surge / capacity pressure,port-id7427,1,traffic,1,55,load_sensitive_link_issue
2026-02-17 17:30:00,2026-02-17 17:30:00,Broadcast anomaly,port-id7427,1,broadcast,1,55,normal
2026-02-17 17:30:00,2026-02-17 17:30:00,Multicast anomaly,port-id7427,1,multicast,1,55,normal
2026-02-17 17:30:00,2026-02-17 17:30:00,Packet surge / possible scan,port-id7427,1,packets,1,55,normal
2026-02-17 17:45:00,2026-02-17 17:45:00,Link quality issue,port-id7429,1,errors,1,55,normal
2026-02-17 18:10:00,2026-02-17 18:10:00,Link quality issue,port-id7427,1,errors,1,55,normal
2026-02-17 18:15:00,2026-02-17 18:15:00,Unknown protocol / scan,port-id7429,1,unknown_protocol,1,55,normal
2026-02-17 18:25:00,2026-02-17 18:25:00,Queue / buffer pressure,port-id7431,1,discards,1,55,normal
2026-02-17 18:50:00,2026-02-17 18:50:00,Unknown protocol / scan,port-id7429,1,unknown_protocol,1,55,normal
2026-02-17 19:05:00,2026-02-17 19:05:00,Link quality issue,port-id7428,1,errors,1,55,normal
2026-02-17 19:20:00,2026-02-17 19:20:00,Queue / buffer pressure,port-id7427,1,discards,1,55,normal
2026-02-17 19:55:00,2026-02-17 19:55:00,Queue / buffer pressure,port-id7428,1,discards,1,55,normal
2026-02-17 20:15:00,2026-02-17 20:20:00,Link quality issue,"port-id7428,port-id7429",2,errors,2,78,normal
2026-02-17 20:45:00,2026-02-17 20:50:00,Queue / buffer pressure,"port-id7429,port-id7431",2,discards,2,78,normal
2026-02-17 21:00:00,2026-02-17 21:00:00,Link quality issue,port-id7429,1,errors,1,55,normal
2026-02-17 21:05:00,2026-02-17 21:05:00,Queue / buffer pressure,port-id7427,1,discards,1,55,normal
2026-02-17 21:10:00,2026-02-17 21:10:00,Unknown protocol / scan,port-id7430,1,unknown_protocol,1,55,normal
2026-02-17 21:30:00,2026-02-17 21:30:00,Link quality issue,port-id7430,1,errors,1,55,normal
2026-02-17 21:45:00,2026-02-17 21:55:00,Link quality issue,"port-id7428,port-id7429,port-id7431",3,errors,3,100,normal
2026-02-17 21:55:00,2026-02-17 21:55:00,Queue / buffer pressure,port-id7431,1,discards,1,55,normal
2026-02-17 22:00:00,2026-02-17 22:10:00,Link quality issue,"port-id7427,port-id7430",2,errors,2,78,normal
2026-02-17 22:30:00,2026-02-17 22:40:00,Queue / buffer pressure,"port-id7427,port-id7429",2,discards,2,78,normal
2026-02-18 00:00:00,2026-02-18 00:05:00,Queue / buffer pressure,"port-id7428,port-id7431",2,discards,2,78,normal
2026-02-18 00:15:00,2026-02-18 00:15:00,Link quality issue,port-id7431,1,errors,1,55,normal
2026-02-18 00:25:00,2026-02-18 00:25:00,Queue / buffer pressure,port-id7429,1,discards,1,55,normal
2026-02-18 00:30:00,2026-02-18 00:30:00,Link quality issue,port-id7427,1,errors,1,55,normal
2026-02-18 00:45:00,2026-02-18 00:45:00,Queue / buffer pressure,port-id7430,1,discards,1,55,normal
2026-02-18 01:35:00,2026-02-18 01:35:00,Unknown protocol / scan,port-id7431,1,unknown_protocol,1,55,normal
2026-02-18 01:40:00,2026-02-18 01:40:00,Link quality issue,port-id7430,1,errors,1,55,normal
2026-02-18 01:55:00,2026-02-18 01:55:00,Unknown protocol / scan,port-id7431,1,unknown_protocol,1,55,normal
2026-02-18 02:05:00,2026-02-18 02:10:00,Queue / buffer pressure,"port-id7427,port-id7428",2,discards,2,78,normal
2026-02-18 02:05:00,2026-02-18 02:05:00,Unknown protocol / scan,port-id7428,1,unknown_protocol,1,55,normal
2026-02-18 02:35:00,2026-02-18 02:35:00,Link quality issue,port-id7427,1,errors,1,55,normal
2026-02-18 02:55:00,2026-02-18 02:55:00,Queue / buffer pressure,port-id7431,1,discards,1,55,normal
2026-02-18 03:10:00,2026-02-18 03:10:00,Queue / buffer pressure,port-id7429,1,discards,1,55,normal
2026-02-18 03:10:00,2026-02-18 03:10:00,Link quality issue,port-id7428,1,errors,1,55,normal
2026-02-18 03:15:00,2026-02-18 03:15:00,Queue / buffer pressure,port-id7430,1,discards,1,55,normal
2026-02-18 03:25:00,2026-02-18 03:25:00,Unknown protocol / scan,port-id7429,1,unknown_protocol,1,55,normal
2026-02-18 03:30:00,2026-02-18 03:30:00,Link quality issue,port-id7431,1,errors,1,55,normal
2026-02-18 03:55:00,2026-02-18 03:55:00,Queue / buffer pressure,port-id7427,1,discards,1,55,normal
2026-02-18 04:00:00,2026-02-18 04:00:00,Queue / buffer pressure,"port-id7428,port-id7431",2,discards,2,78,normal
2026-02-18 04:05:00,2026-02-18 04:05:00,Link quality issue,port-id7427,1,errors,1,55,normal
2026-02-18 04:30:00,2026-02-18 04:30:00,Queue / buffer pressure,port-id7429,1,discards,1,55,normal
2026-02-18 04:45:00,2026-02-18 04:45:00,Queue / buffer pressure,port-id7430,1,discards,1,55,normal
2026-02-18 04:50:00,2026-02-18 04:50:00,Link quality issue,port-id7429,1,errors,1,55,normal
2026-02-18 04:55:00,2026-02-18 04:55:00,Unknown protocol / scan,port-id7427,1,unknown_protocol,1,55,normal
2026-02-18 05:25:00,2026-02-18 05:25:00,Link quality issue,port-id7430,1,errors,1,55,normal
2026-02-18 05:55:00,2026-02-18 05:55:00,Queue / buffer pressure,port-id7430,1,discards,1,55,normal
2026-02-18 06:00:00,2026-02-18 06:00:00,Unknown protocol / scan,port-id7430,1,unknown_protocol,1,55,normal
2026-02-18 06:10:00,2026-02-18 06:10:00,Queue / buffer pressure,port-id7428,1,discards,1,55,normal
2026-02-18 06:20:00,2026-02-18 06:20:00,Link quality issue,port-id7427,1,errors,1,55,normal
2026-02-18 06:50:00,2026-02-18 06:55:00,Link quality issue,"port-id7429,port-id7431",2,errors,2,78,normal
2026-02-18 06:50:00,2026-02-18 06:50:00,Queue / buffer pressure,port-id7431,1,discards,1,55,normal
2026-02-18 07:05:00,2026-02-18 07:05:00,Unknown protocol / scan,port-id7429,1,unknown_protocol,1,55,normal
2026-02-18 07:15:00,2026-02-18 07:15:00,Queue / buffer pressure,port-id7429,1,discards,1,55,normal
2026-02-18 07:25:00,2026-02-18 07:25:00,Link quality issue,port-id7427,1,errors,1,55,normal
2026-02-18 07:50:00,2026-02-18 07:50:00,Unknown protocol / scan,"port-id7427,port-id7428",2,unknown_protocol,2,78,normal
2026-02-18 08:25:00,2026-02-18 08:25:00,Queue / buffer pressure,port-id7428,1,discards,1,55,normal
2026-02-18 08:25:00,2026-02-18 08:25:00,Unknown protocol / scan,port-id7431,1,unknown_protocol,1,55,normal
2026-02-18 08:30:00,2026-02-18 08:40:00,Queue / buffer pressure,"port-id7427,port-id7431",2,discards,2,78,normal
2026-02-18 08:30:00,2026-02-18 08:35:00,Link quality issue,"port-id7430,port-id7431",2,errors,2,78,normal
2026-02-18 08:45:00,2026-02-18 08:45:00,Queue / buffer pressure,port-id7430,1,discards,1,55,normal
2026-02-18 08:55:00,2026-02-18 08:55:00,Link quality issue,port-id7429,1,errors,1,55,normal
2026-02-18 09:25:00,2026-02-18 09:25:00,Queue / buffer pressure,port-id7429,1,discards,1,55,normal
2026-02-18 09:30:00,2026-02-18 09:30:00,Link quality issue,port-id7431,1,errors,1,55,normal
2026-02-18 09:45:00,2026-02-18 09:45:00,Broadcast anomaly,port-id7427,1,broadcast,1,55,normal
2026-02-18 09:45:00,2026-02-18 09:45:00,Multicast anomaly,port-id7427,1,multicast,1,55,normal
2026-02-18 09:45:00,2026-02-18 09:45:00,Packet surge / possible scan,port-id7427,1,packets,1,55,normal
2026-02-18 09:55:00,2026-02-18 09:55:00,Link quality issue,port-id7430,1,errors,1,55,normal
2026-02-18 10:00:00,2026-02-18 10:10:00,Broadcast storm / L2 loop,"port-id7428,port-id7430",2,broadcast,4,94,normal
2026-02-18 10:00:00,2026-02-18 10:10:00,Multicast flooding,"port-id7428,port-id7430",2,multicast,4,94,normal
2026-02-18 10:00:00,2026-02-18 10:10:00,Packet surge / possible scan,"port-id7428,port-id7430",2,packets,4,94,normal
2026-02-18 10:00:00,2026-02-18 10:10:00,Traffic surge / capacity pressure,port-id7430,1,traffic,3,71,normal
2026-02-18 10:15:00,2026-02-18 10:15:00,Link quality issue,port-id7431,1,errors,1,55,normal
2026-02-18 10:20:00,2026-02-18 10:20:00,Queue / buffer pressure,port-id7428,1,discards,1,55,normal
2026-02-18 10:25:00,2026-02-18 10:25:00,Broadcast anomaly,port-id7429,1,broadcast,1,55,normal
2026-02-18 10:25:00,2026-02-18 10:25:00,Multicast anomaly,port-id7429,1,multicast,1,55,normal
2026-02-18 10:25:00,2026-02-18 10:25:00,Packet surge / possible scan,port-id7429,1,packets,1,55,normal
2026-02-18 10:25:00,2026-02-18 10:25:00,Traffic surge / capacity pressure,port-id7429,1,traffic,1,55,normal
2026-02-18 10:35:00,2026-02-18 10:40:00,Queue / buffer pressure,"port-id7427,port-id7429",2,discards,2,78,normal
2026-02-18 10:40:00,2026-02-18 10:40:00,Unknown protocol / scan,port-id7427,1,unknown_protocol,1,55,normal
2026-02-18 10:50:00,2026-02-18 10:50:00,Queue / buffer pressure,port-id7430,1,discards,1,55,normal
2026-02-18 10:50:00,2026-02-18 10:50:00,Link quality issue,port-id7431,1,errors,1,55,normal
2026-02-18 10:55:00,2026-02-18 10:55:00,Traffic surge / capacity pressure,port-id7430,1,traffic,1,55,normal
2026-02-18 11:00:00,2026-02-18 11:10:00,Broadcast storm / L2 loop,"port-id7427,port-id7428,port-id7429",3,broadcast,4,100,normal
2026-02-18 11:00:00,2026-02-18 11:10:00,Multicast flooding,"port-id7427,port-id7428,port-id7429",3,multicast,3,100,normal
2026-02-18 11:00:00,2026-02-18 11:10:00,Packet surge / possible scan,"port-id7427,port-id7428,port-id7429",3,packets,4,100,normal
2026-02-18 11:15:00,2026-02-18 11:25:00,Broadcast storm / L2 loop,"port-id7427,port-id7430",2,broadcast,2,78,normal
2026-02-18 11:15:00,2026-02-18 11:25:00,Multicast flooding,"port-id7427,port-id7430",2,multicast,2,78,normal
2026-02-18 11:15:00,2026-02-18 11:25:00,Packet surge / possible scan,"port-id7427,port-id7430",2,packets,2,78,normal
2026-02-18 11:25:00,2026-02-18 11:25:00,Traffic surge / capacity pressure,port-id7430,1,traffic,1,55,normal
2026-02-18 11:30:00,2026-02-18 11:40:00,Broadcast storm / L2 loop,"port-id7427,port-id7429,port-id7430,port-id7431",4,broadcast,7,100,normal
2026-02-18 11:30:00,2026-02-18 11:40:00,Multicast flooding,"port-id7427,port-id7429,port-id7430,port-id7431",4,multicast,7,100,normal
2026-02-18 11:30:00,2026-02-18 11:40:00,Packet surge / possible scan,"port-id7427,port-id7429,port-id7430,port-id7431",4,packets,7,100,normal
2026-02-18 11:30:00,2026-02-18 11:40:00,Traffic surge / capacity pressure,"port-id7429,port-id7430,port-id7431",3,traffic,6,100,normal
2026-02-18 11:50:00,2026-02-18 11:50:00,Queue / buffer pressure,port-id7428,1,discards,1,55,normal
2026-02-18 11:55:00,2026-02-18 11:55:00,Broadcast storm / L2 loop,"port-id7430,port-id7431",2,broadcast,2,78,normal
2026-02-18 11:55:00,2026-02-18 11:55:00,Multicast flooding,"port-id7430,port-id7431",2,multicast,2,78,normal
2026-02-18 11:55:00,2026-02-18 11:55:00,Packet surge / possible scan,"port-id7430,port-id7431",2,packets,2,78,normal
2026-02-18 11:55:00,2026-02-18 11:55:00,Traffic surge / capacity pressure,"port-id7430,port-id7431",2,traffic,2,78,normal
2026-02-18 12:00:00,2026-02-18 12:10:00,Broadcast storm / L2 loop,"port-id7428,port-id7430,port-id7431",3,broadcast,4,100,normal
2026-02-18 12:00:00,2026-02-18 12:10:00,Multicast flooding,"port-id7428,port-id7430,port-id7431",3,multicast,4,100,normal
2026-02-18 12:00:00,2026-02-18 12:10:00,Packet surge / possible scan,"port-id7428,port-id7430,port-id7431",3,packets,4,100,normal
2026-02-18 12:00:00,2026-02-18 12:10:00,Traffic surge / capacity pressure,"port-id7428,port-id7430,port-id7431",3,traffic,3,100,normal
2026-02-18 12:00:00,2026-02-18 12:00:00,Link quality issue,port-id7431,1,errors,1,55,normal
2026-02-18 12:05:00,2026-02-18 12:10:00,Queue / buffer pressure,"port-id7427,port-id7429,port-id7431",3,discards,3,100,normal
2026-02-18 12:15:00,2026-02-18 12:25:00,Packet surge / possible scan,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",5,packets,5,100,normal
2026-02-18 12:20:00,2026-02-18 12:25:00,Broadcast storm / L2 loop,"port-id7427,port-id7428,port-id7429,port-id7430",4,broadcast,4,100,normal
2026-02-18 12:20:00,2026-02-18 12:25:00,Multicast flooding,"port-id7427,port-id7428,port-id7429,port-id7430",4,multicast,4,100,normal
2026-02-18 12:20:00,2026-02-18 12:25:00,Traffic surge / capacity pressure,"port-id7429,port-id7430,port-id7431",3,traffic,3,100,normal
2026-02-18 12:25:00,2026-02-18 12:25:00,Link quality issue,port-id7429,1,errors,1,55,normal
2026-02-18 12:35:00,2026-02-18 12:40:00,Broadcast storm / L2 loop,"port-id7428,port-id7429,port-id7430",3,broadcast,3,100,normal
2026-02-18 12:35:00,2026-02-18 12:40:00,Multicast flooding,"port-id7428,port-id7429,port-id7430",3,multicast,3,100,normal
2026-02-18 12:35:00,2026-02-18 12:40:00,Packet surge / possible scan,"port-id7428,port-id7429,port-id7430",3,packets,3,100,normal
2026-02-18 12:35:00,2026-02-18 12:35:00,Traffic surge / capacity pressure,port-id7429,1,traffic,1,55,normal
2026-02-18 12:45:00,2026-02-18 12:55:00,Broadcast storm / L2 loop,"port-id7427,port-id7429,port-id7431",3,broadcast,3,100,normal
2026-02-18 12:45:00,2026-02-18 12:55:00,Multicast flooding,"port-id7427,port-id7429,port-id7431",3,multicast,3,100,normal
2026-02-18 12:45:00,2026-02-18 12:55:00,Packet surge / possible scan,"port-id7427,port-id7429,port-id7431",3,packets,3,100,normal
2026-02-18 12:55:00,2026-02-18 12:55:00,Traffic surge / capacity pressure,"port-id7429,port-id7430",2,traffic,2,78,normal
2026-02-18 13:00:00,2026-02-18 13:10:00,Broadcast storm / L2 loop,"port-id7427,port-id7428,port-id7431",3,broadcast,5,100,normal
2026-02-18 13:00:00,2026-02-18 13:10:00,Multicast flooding,"port-id7427,port-id7428,port-id7431",3,multicast,5,100,normal
2026-02-18 13:00:00,2026-02-18 13:10:00,Packet surge / possible scan,"port-id7427,port-id7428,port-id7431",3,packets,5,100,normal
2026-02-18 13:00:00,2026-02-18 13:10:00,Traffic surge / capacity pressure,"port-id7428,port-id7431",2,traffic,3,86,normal
2026-02-18 13:25:00,2026-02-18 13:25:00,Multicast flooding,"port-id7429,port-id7430",2,multicast,2,78,normal
2026-02-18 13:25:00,2026-02-18 13:25:00,Packet surge / possible scan,"port-id7429,port-id7430",2,packets,2,78,normal
2026-02-18 13:25:00,2026-02-18 13:25:00,Broadcast anomaly,port-id7429,1,broadcast,1,55,normal
2026-02-18 13:30:00,2026-02-18 13:40:00,Broadcast storm / L2 loop,"port-id7427,port-id7429,port-id7430",3,broadcast,4,100,normal
2026-02-18 13:30:00,2026-02-18 13:40:00,Multicast flooding,"port-id7427,port-id7429,port-id7430",3,multicast,4,100,normal
2026-02-18 13:30:00,2026-02-18 13:40:00,Packet surge / possible scan,"port-id7427,port-id7429,port-id7430",3,packets,4,100,normal
2026-02-18 13:30:00,2026-02-18 13:40:00,Traffic surge / capacity pressure,"port-id7428,port-id7429,port-id7430",3,traffic,4,100,normal
2026-02-18 13:30:00,2026-02-18 13:30:00,Queue / buffer pressure,port-id7427,1,discards,1,55,normal
2026-02-18 13:45:00,2026-02-18 13:55:00,Broadcast storm / L2 loop,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",5,broadcast,5,100,normal
2026-02-18 13:45:00,2026-02-18 13:55:00,Multicast flooding,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",5,multicast,5,100,normal
2026-02-18 13:45:00,2026-02-18 13:55:00,Packet surge / possible scan,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",5,packets,5,100,normal
2026-02-18 13:50:00,2026-02-18 13:55:00,Traffic surge / capacity pressure,port-id7431,1,traffic,2,63,normal
2026-02-18 14:00:00,2026-02-18 14:10:00,Broadcast storm / L2 loop,"port-id7429,port-id7430",2,broadcast,3,86,normal
2026-02-18 14:00:00,2026-02-18 14:10:00,Multicast flooding,"port-id7429,port-id7430",2,multicast,3,86,normal
2026-02-18 14:00:00,2026-02-18 14:10:00,Packet surge / possible scan,"port-id7429,port-id7430",2,packets,3,86,normal
2026-02-18 14:00:00,2026-02-18 14:10:00,Traffic surge / capacity pressure,"port-id7429,port-id7430",2,traffic,3,86,normal
2026-02-18 14:00:00,2026-02-18 14:10:00,Link quality issue,"port-id7427,port-id7428",2,errors,2,78,normal
2026-02-18 14:00:00,2026-02-18 14:00:00,Queue / buffer pressure,port-id7429,1,discards,1,55,normal
2026-02-18 14:10:00,2026-02-18 14:10:00,Unknown protocol / scan,port-id7427,1,unknown_protocol,1,55,normal
2026-02-18 14:15:00,2026-02-18 14:25:00,Broadcast storm / L2 loop,"port-id7427,port-id7428,port-id7429,port-id7431",4,broadcast,5,100,normal
2026-02-18 14:15:00,2026-02-18 14:25:00,Multicast flooding,"port-id7427,port-id7428,port-id7429,port-id7431",4,multicast,5,100,normal
2026-02-18 14:15:00,2026-02-18 14:25:00,Packet surge / possible scan,"port-id7427,port-id7428,port-id7429,port-id7431",4,packets,5,100,normal
2026-02-18 14:15:00,2026-02-18 14:20:00,Traffic surge / capacity pressure,"port-id7428,port-id7430",2,traffic,2,78,normal
2026-02-18 14:20:00,2026-02-18 14:20:00,Link quality issue,port-id7428,1,errors,1,55,normal
2026-02-18 14:30:00,2026-02-18 14:40:00,Broadcast storm / L2 loop,"port-id7427,port-id7429,port-id7431",3,broadcast,3,100,normal
2026-02-18 14:30:00,2026-02-18 14:40:00,Multicast flooding,"port-id7427,port-id7429,port-id7431",3,multicast,3,100,normal
2026-02-18 14:30:00,2026-02-18 14:40:00,Packet surge / possible scan,"port-id7427,port-id7429,port-id7431",3,packets,3,100,normal
2026-02-18 14:30:00,2026-02-18 14:40:00,Traffic surge / capacity pressure,"port-id7428,port-id7431",2,traffic,3,86,normal
2026-02-18 14:50:00,2026-02-18 14:55:00,Broadcast storm / L2 loop,"port-id7427,port-id7428,port-id7430",3,broadcast,4,100,normal
2026-02-18 14:50:00,2026-02-18 14:55:00,Multicast flooding,"port-id7427,port-id7428,port-id7430",3,multicast,4,100,normal
