scenario_id,timestamp,device_id,port_id,port_role,utilization
S2,2026-03-04 21:10:00,sw-core-01,port-id7430,uplink,18.400155
S2,2026-03-04 21:15:00,sw-core-01,port-id7430,uplink,15.548164
S2,2026-03-04 21:20:00,sw-core-01,port-id7430,uplink,15.887061
S2,2026-03-04 21:25:00,sw-core-01,port-id7430,uplink,21.179463
S2,2026-03-04 21:30:00,sw-core-01,port-id7430,uplink,20.148214
S2,2026-03-04 21:35:00,sw-core-01,port-id7430,uplink,18.714870
S2,2026-03-04 21:40:00,sw-core-01,port-id7430,uplink,17.581753
S2,2026-03-04 21:45:00,sw-core-01,port-id7430,uplink,11.949528
S2,2026-03-04 21:50:00,sw-core-01,port-id7430,uplink,16.938568
S2,2026-03-04 21:55:00,sw-core-01,port-id7430,uplink,15.574236
S2,2026-03-04 22:00:00,sw-core-01,port-id7430,uplink,21.944587
S2,2026-03-04 22:05:00,sw-core-01,port-id7430,uplink,17.104893
S2,2026-03-04 22:10:00,sw-core-01,port-id7430,uplink,13.800038
S2,2026-03-04 22:15:00,sw-core-01,port-id7430,uplink,19.098568
S2,2026-03-04 22:20:00,sw-core-01,port-id7430,uplink,14.142034
S2,2026-03-04 22:25:00,sw-core-01,port-id7430,uplink,12.636967
S2,2026-03-04 22:30:00,sw-core-01,port-id7430,uplink,21.733595
S2,2026-03-04 22:35:00,sw-core-01,port-id7430,uplink,22.707401
S2,2026-03-04 22:40:00,sw-core-01,port-id7430,uplink,15.439138
S2,2026-03-04 22:45:00,sw-core-01,port-id7430,uplink,19.976319
S2,2026-03-04 22:50:00,sw-core-01,port-id7430,uplink,19.802533
S2,2026-03-04 22:55:00,sw-core-01,port-id7430,uplink,12.486031
S2,2026-03-04 23:00:00,sw-core-01,port-id7430,uplink,19.868692
S2,2026-03-04 23:05:00,sw-core-01,port-id7430,uplink,19.207813
S2,2026-03-04 23:10:00,sw-core-01,port-id7430,uplink,18.219545
S2,2026-03-04 23:15:00,sw-core-01,port-id7430,uplink,13.698804
S2,2026-03-04 23:20:00,sw-core-01,port-id7430,uplink,13.161337
S2,2026-03-04 23:25:00,sw-core-01,port-id7430,uplink,19.998779
S2,2026-03-04 23:30:00,sw-core-01,port-id7430,uplink,14.439704
S2,2026-03-04 23:35:00,sw-core-01,port-id7430,uplink,15.714475
S2,2026-03-04 23:40:00,sw-core-01,port-id7430,uplink,16.714822
S2,2026-03-04 23:45:00,sw-core-01,port-id7430,uplink,10.436295
S2,2026-03-04 23:50:00,sw-core-01,port-id7430,uplink,14.370492
S2,2026-03-04 23:55:00,sw-core-01,port-id7430,uplink,14.190121
S2,2026-03-05 00:00:00,sw-core-01,port-id7430,uplink,15.000896
S2,2026-03-05 00:05:00,sw-core-01,port-id7430,uplink,13.232968
S2,2026-03-05 00:10:00,sw-core-01,port-id7430,uplink,20.104634
S2,2026-03-05 00:15:00,sw-core-01,port-id7430,uplink,21.181985
S2,2026-03-05 00:20:00,sw-core-01,port-id7430,uplink,22.351231
S2,2026-03-05 00:25:00,sw-core-01,port-id7430,uplink,14.686730
S2,2026-03-05 00:30:00,sw-core-01,port-id7430,uplink,16.157307
S2,2026-03-05 00:35:00,sw-core-01,port-id7430,uplink,23.033229
S2,2026-03-05 00:40:00,sw-core-01,port-id7430,uplink,17.189700
S2,2026-03-05 00:45:00,sw-core-01,port-id7430,uplink,23.705267
S2,2026-03-05 00:50:00,sw-core-01,port-id7430,uplink,18.059331
S2,2026-03-05 00:55:00,sw-core-01,port-id7430,uplink,16.628337
S2,2026-03-05 01:00:00,sw-core-01,port-id7430,uplink,19.460932
S2,2026-03-05 01:05:00,sw-core-01,port-id7430,uplink,19.065577
S2,2026-03-05 01:10:00,sw-core-01,port-id7430,uplink,19.805534
S2,2026-03-05 01:15:00,sw-core-01,port-id7430,uplink,16.918359
S2,2026-03-05 01:20:00,sw-core-01,port-id7430,uplink,20.451747
S2,2026-03-05 01:25:00,sw-core-01,port-id7430,uplink,22.579091
S2,2026-03-05 01:30:00,sw-core-01,port-id7430,uplink,18.406339
S2,2026-03-05 01:35:00,sw-core-01,port-id7430,uplink,15.007258
S2,2026-03-05 01:40:00,sw-core-01,port-id7430,uplink,17.367152
S2,2026-03-05 01:45:00,sw-core-01,port-id7430,uplink,10.850388
S2,2026-03-05 01:50:00,sw-core-01,port-id7430,uplink,15.327819
S2,2026-03-05 01:55:00,sw-core-01,port-id7430,uplink,24.080675
S2,2026-03-05 02:00:00,sw-core-01,port-id7430,uplink,20.785498
S2,2026-03-05 02:05:00,sw-core-01,port-id7430,uplink,9.673386
S2,2026-03-05 02:10:00,sw-core-01,port-id7430,uplink,20.907810
S2,2026-03-05 02:15:00,sw-core-01,port-id7430,uplink,15.442844
S2,2026-03-05 02:20:00,sw-core-01,port-id7430,uplink,19.757230
S2,2026-03-05 02:25:00,sw-core-01,port-id7430,uplink,15.721456
S2,2026-03-05 02:30:00,sw-core-01,port-id7430,uplink,15.627692
S2,2026-03-05 02:35:00,sw-core-01,port-id7430,uplink,24.559232
S2,2026-03-05 02:40:00,sw-core-01,port-id7430,uplink,14.078065
S2,2026-03-05 02:45:00,sw-core-01,port-id7430,uplink,23.115796
S2,2026-03-05 02:50:00,sw-core-01,port-id7430,uplink,18.556919
S2,2026-03-05 02:55:00,sw-core-01,port-id7430,uplink,15.401494
S2,2026-03-05 03:00:00,sw-core-01,port-id7430,uplink,23.157878
S2,2026-03-05 03:05:00,sw-core-01,port-id7430,uplink,15.272598
S2,2026-03-05 03:10:00,sw-core-01,port-id7430,uplink,18.539717
S2,2026-03-05 03:15:00,sw-core-01,port-id7430,uplink,15.744508
S2,2026-03-05 03:20:00,sw-core-01,port-id7430,uplink,12.012840
S2,2026-03-05 03:25:00,sw-core-01,port-id7430,uplink,16.936502
S2,2026-03-05 03:30:00,sw-core-01,port-id7430,uplink,18.958697
S2,2026-03-05 03:35:00,sw-core-01,port-id7430,uplink,21.010115
S2,2026-03-05 03:40:00,sw-core-01,port-id7430,uplink,20.298150
S2,2026-03-05 03:45:00,sw-core-01,port-id7430,uplink,17.707438
S2,2026-03-05 03:50:00,sw-core-01,port-id7430,uplink,17.233573
S2,2026-03-05 03:55:00,sw-core-01,port-id7430,uplink,16.800624
S2,2026-03-05 04:00:00,sw-core-01,port-id7430,uplink,17.946479
S2,2026-03-05 04:05:00,sw-core-01,port-id7430,uplink,20.365300
S2,2026-03-05 04:10:00,sw-core-01,port-id7430,uplink,18.606559
S2,2026-03-05 04:15:00,sw-core-01,port-id7430,uplink,19.537799
S2,2026-03-05 04:20:00,sw-core-01,port-id7430,uplink,14.114746
S2,2026-03-05 04:25:00,sw-core-01,port-id7430,uplink,21.908541
S2,2026-03-05 04:30:00,sw-core-01,port-id7430,uplink,18.395572
S2,2026-03-05 04:35:00,sw-core-01,port-id7430,uplink,21.797638
S2,2026-03-05 04:40:00,sw-core-01,port-id7430,uplink,17.904478
S2,2026-03-05 04:45:00,sw-core-01,port-id7430,uplink,22.579167
S2,2026-03-05 04:50:00,sw-core-01,port-id7430,uplink,14.758538
S2,2026-03-05 04:55:00,sw-core-01,port-id7430,uplink,18.585251
S2,2026-03-05 05:00:00,sw-core-01,port-id7430,uplink,18.389741
S2,2026-03-05 05:05:00,sw-core-01,port-id7430,uplink,15.787243
S2,2026-03-05 05:10:00,sw-core-01,port-id7430,uplink,18.390263
S2,2026-03-05 05:15:00,sw-core-01,port-id7430,uplink,20.376983
S2,2026-03-05 05:20:00,sw-core-01,port-id7430,uplink,19.504963
S2,2026-03-05 05:25:00,sw-core-01,port-id7430,uplink,16.320427
S2,2026-03-05 05:30:00,sw-core-01,port-id7430,uplink,21.915066
S2,2026-03-05 05:35:00,sw-core-01,port-id7430,uplink,17.095629
S2,2026-03-05 05:40:00,sw-core-01,port-id7430,uplink,19.099960
S2,2026-03-05 05:45:00,sw-core-01,port-id7430,uplink,21.891935
S2,2026-03-05 05:50:00,sw-core-01,port-id7430,uplink,19.924473
S2,2026-03-05 05:55:00,sw-core-01,port-id7430,uplink,21.098482
S2,2026-03-05 06:00:00,sw-core-01,port-id7430,uplink,22.060689
S2,2026-03-05 06:05:00,sw-core-01,port-id7430,uplink,26.019581
S2,2026-03-05 06:10:00,sw-core-01,port-id7430,uplink,24.835971
S2,2026-03-05 06:15:00,sw-core-01,port-id7430,uplink,25.615647
S2,2026-03-05 06:20:00,sw-core-01,port-id7430,uplink,23.481553
S2,2026-03-05 06:25:00,sw-core-01,port-id7430,uplink,26.062979
S2,2026-03-05 06:30:00,sw-core-01,port-id7430,uplink,27.282911
S2,2026-03-05 06:35:00,sw-core-01,port-id7430,uplink,23.868280
S2,2026-03-05 06:40:00,sw-core-01,port-id7430,uplink,25.422849
S2,2026-03-05 06:45:00,sw-core-01,port-id7430,uplink,29.012053
S2,2026-03-05 06:50:00,sw-core-01,port-id7430,uplink,23.661684
S2,2026-03-05 06:55:00,sw-core-01,port-id7430,uplink,28.397494
S2,2026-03-05 07:00:00,sw-core-01,port-id7430,uplink,34.273473
S2,2026-03-05 07:05:00,sw-core-01,port-id7430,uplink,33.985761
S2,2026-03-05 07:10:00,sw-core-01,port-id7430,uplink,34.652583
S2,2026-03-05 07:15:00,sw-core-01,port-id7430,uplink,36.158789
S2,2026-03-05 07:20:00,sw-core-01,port-id7430,uplink,37.297977
S2,2026-03-05 07:25:00,sw-core-01,port-id7430,uplink,35.952697
S2,2026-03-05 07:30:00,sw-core-01,port-id7430,uplink,35.517819
S2,2026-03-05 07:35:00,sw-core-01,port-id7430,uplink,40.278466
S2,2026-03-05 07:40:00,sw-core-01,port-id7430,uplink,39.528923
S2,2026-03-05 07:45:00,sw-core-01,port-id7430,uplink,43.669306
S2,2026-03-05 07:50:00,sw-core-01,port-id7430,uplink,43.465206
S2,2026-03-05 07:55:00,sw-core-01,port-id7430,uplink,41.180309
S2,2026-03-05 08:00:00,sw-core-01,port-id7430,uplink,40.596102
S2,2026-03-05 08:05:00,sw-core-01,port-id7430,uplink,44.204977
S2,2026-03-05 08:10:00,sw-core-01,port-id7430,uplink,44.747587
S2,2026-03-05 08:15:00,sw-core-01,port-id7430,uplink,45.221544
S2,2026-03-05 08:20:00,sw-core-01,port-id7430,uplink,44.687586
S2,2026-03-05 08:25:00,sw-core-01,port-id7430,uplink,50.404869
S2,2026-03-05 08:30:00,sw-core-01,port-id7430,uplink,45.907749
S2,2026-03-05 08:35:00,sw-core-01,port-id7430,uplink,46.373235
S2,2026-03-05 08:40:00,sw-core-01,port-id7430,uplink,48.299164
S2,2026-03-05 08:45:00,sw-core-01,port-id7430,uplink,45.912579
S2,2026-03-05 08:50:00,sw-core-01,port-id7430,uplink,44.347624
S2,2026-03-05 08:55:00,sw-core-01,port-id7430,uplink,47.576867
S2,2026-03-05 09:00:00,sw-core-01,port-id7430,uplink,45.418995
S2,2026-03-05 09:05:00,sw-core-01,port-id7430,uplink,43.340216
S2,2026-03-05 09:10:00,sw-core-01,port-id7430,uplink,43.974620
S2,2026-03-05 09:15:00,sw-core-01,port-id7430,uplink,41.283702
S2,2026-03-05 09:20:00,sw-core-01,port-id7430,uplink,43.083010
S2,2026-03-05 09:25:00,sw-core-01,port-id7430,uplink,46.726403
S2,2026-03-05 09:30:00,sw-core-01,port-id7430,uplink,50.871127
S2,2026-03-05 09:35:00,sw-core-01,port-id7430,uplink,46.559228
S2,2026-03-05 09:40:00,sw-core-01,port-id7430,uplink,42.888727
S2,2026-03-05 09:45:00,sw-core-01,port-id7430,uplink,51.206512
S2,2026-03-05 09:50:00,sw-core-01,port-id7430,uplink,47.654857
S2,2026-03-05 09:55:00,sw-core-01,port-id7430,uplink,48.618097
S2,2026-03-05 10:00:00,sw-core-01,port-id7430,uplink,48.365162
S2,2026-03-05 10:05:00,sw-core-01,port-id7430,uplink,43.339876
S2,2026-03-05 10:10:00,sw-core-01,port-id7430,uplink,47.990382
S2,2026-03-05 10:15:00,sw-core-01,port-id7430,uplink,46.100676
S2,2026-03-05 10:20:00,sw-core-01,port-id7430,uplink,47.414138
S2,2026-03-05 10:25:00,sw-core-01,port-id7430,uplink,48.905672
S2,2026-03-05 10:30:00,sw-core-01,port-id7430,uplink,46.841174
S2,2026-03-05 10:35:00,sw-core-01,port-id7430,uplink,39.085500
S2,2026-03-05 10:40:00,sw-core-01,port-id7430,uplink,49.140427
S2,2026-03-05 10:45:00,sw-core-01,port-id7430,uplink,50.443668
S2,2026-03-05 10:50:00,sw-core-01,port-id7430,uplink,46.100167
S2,2026-03-05 10:55:00,sw-core-01,port-id7430,uplink,43.757800
S2,2026-03-05 11:00:00,sw-core-01,port-id7430,uplink,53.474555
S2,2026-03-05 11:05:00,sw-core-01,port-id7430,uplink,44.797928
S2,2026-03-05 11:10:00,sw-core-01,port-id7430,uplink,51.465862
S2,2026-03-05 11:15:00,sw-core-01,port-id7430,uplink,44.985075
S2,2026-03-05 11:20:00,sw-core-01,port-id7430,uplink,44.033360
S2,2026-03-05 11:25:00,sw-core-01,port-id7430,uplink,46.983833
S2,2026-03-05 11:30:00,sw-core-01,port-id7430,uplink,46.238196
S2,2026-03-05 11:35:00,sw-core-01,port-id7430,uplink,48.728594
S2,2026-03-05 11:40:00,sw-core-01,port-id7430,uplink,45.116752
S2,2026-03-05 11:45:00,sw-core-01,port-id7430,uplink,44.585994
S2,2026-03-05 11:50:00,sw-core-01,port-id7430,uplink,46.736588
S2,2026-03-05 11:55:00,sw-core-01,port-id7430,uplink,49.659694
S2,2026-03-05 12:00:00,sw-core-01,port-id7430,uplink,51.893212
S2,2026-03-05 12:05:00,sw-core-01,port-id7430,uplink,52.286232
S2,2026-03-05 12:10:00,sw-core-01,port-id7430,uplink,54.161284
S2,2026-03-05 12:15:00,sw-core-01,port-id7430,uplink,48.995422
S2,2026-03-05 12:20:00,sw-core-01,port-id7430,uplink,44.130899
S2,2026-03-05 12:25:00,sw-core-01,port-id7430,uplink,49.686768
S2,2026-03-05 12:30:00,sw-core-01,port-id7430,uplink,50.449012
S2,2026-03-05 12:35:00,sw-core-01,port-id7430,uplink,44.636115
S2,2026-03-05 12:40:00,sw-core-01,port-id7430,uplink,43.443187
S2,2026-03-05 12:45:00,sw-core-01,port-id7430,uplink,45.617324
S2,2026-03-05 12:50:00,sw-core-01,port-id7430,uplink,45.514809
S2,2026-03-05 12:55:00,sw-core-01,port-id7430,uplink,53.669997
S2,2026-03-05 13:00:00,sw-core-01,port-id7430,uplink,49.632051
S2,2026-03-05 13:05:00,sw-core-01,port-id7430,uplink,47.191807
S2,2026-03-05 13:10:00,sw-core-01,port-id7430,uplink,47.217142
S2,2026-03-05 13:15:00,sw-core-01,port-id7430,uplink,47.061314
S2,2026-03-05 13:20:00,sw-core-01,port-id7430,uplink,50.382777
S2,2026-03-05 13:25:00,sw-core-01,port-id7430,uplink,40.926022
S2,2026-03-05 13:30:00,sw-core-01,port-id7430,uplink,45.453962
S2,2026-03-05 13:35:00,sw-core-01,port-id7430,uplink,49.026571
S2,2026-03-05 13:40:00,sw-core-01,port-id7430,uplink,48.860205
S2,2026-03-05 13:45:00,sw-core-01,port-id7430,uplink,47.247737
S2,2026-03-05 13:50:00,sw-core-01,port-id7430,uplink,48.365925
S2,2026-03-05 13:55:00,sw-core-01,port-id7430,uplink,44.287626
S2,2026-03-05 14:00:00,sw-core-01,port-id7430,uplink,48.296058
S2,2026-03-05 14:05:00,sw-core-01,port-id7430,uplink,44.847297
S2,2026-03-05 14:10:00,sw-core-01,port-id7430,uplink,49.857811
S2,2026-03-05 14:15:00,sw-core-01,port-id7430,uplink,45.529785
S2,2026-03-05 14:20:00,sw-core-01,port-id7430,uplink,42.096177
S2,2026-03-05 14:25:00,sw-core-01,port-id7430,uplink,46.439845
S2,2026-03-05 14:30:00,sw-core-01,port-id7430,uplink,47.200144
S2,2026-03-05 14:35:00,sw-core-01,port-id7430,uplink,48.494252
S2,2026-03-05 14:40:00,sw-core-01,port-id7430,uplink,47.781986
S2,2026-03-05 14:45:00,sw-core-01,port-id7430,uplink,42.143236
S2,2026-03-05 14:50:00,sw-core-01,port-id7430,uplink,46.127735
S2,2026-03-05 14:55:00,sw-core-01,port-id7430,uplink,51.934933
S2,2026-03-05 15:00:00,sw-core-01,port-id7430,uplink,42.804800
S2,2026-03-05 15:05:00,sw-core-01,port-id7430,uplink,49.831480
S2,2026-03-05 15:10:00,sw-core-01,port-id7430,uplink,49.757814
S2,2026-03-05 15:15:00,sw-core-01,port-id7430,uplink,48.882645
S2,2026-03-05 15:20:00,sw-core-01,port-id7430,uplink,54.343631
S2,2026-03-05 15:25:00,sw-core-01,port-id7430,uplink,44.660641
S2,2026-03-05 15:30:00,sw-core-01,port-id7430,uplink,37.936036
S2,2026-03-05 15:35:00,sw-core-01,port-id7430,uplink,47.125377
S2,2026-03-05 15:40:00,sw-core-01,port-id7430,uplink,50.249993
S2,2026-03-05 15:45:00,sw-core-01,port-id7430,uplink,51.080153
S2,2026-03-05 15:50:00,sw-core-01,port-id7430,uplink,47.425305
S2,2026-03-05 15:55:00,sw-core-01,port-id7430,uplink,44.965844
S2,2026-03-05 16:00:00,sw-core-01,port-id7430,uplink,49.905604
S2,2026-03-05 16:05:00,sw-core-01,port-id7430,uplink,49.302720
S2,2026-03-05 16:10:00,sw-core-01,port-id7430,uplink,48.636568
S2,2026-03-05 16:15:00,sw-core-01,port-id7430,uplink,49.983026
S2,2026-03-05 16:20:00,sw-core-01,port-id7430,uplink,50.440616
S2,2026-03-05 16:25:00,sw-core-01,port-id7430,uplink,47.590838
S2,2026-03-05 16:30:00,sw-core-01,port-id7430,uplink,43.942139
S2,2026-03-05 16:35:00,sw-core-01,port-id7430,uplink,46.263815
S2,2026-03-05 16:40:00,sw-core-01,port-id7430,uplink,46.104046
S2,2026-03-05 16:45:00,sw-core-01,port-id7430,uplink,51.612451
S2,2026-03-05 16:50:00,sw-core-01,port-id7430,uplink,45.539453
S2,2026-03-05 16:55:00,sw-core-01,port-id7430,uplink,50.304938
S2,2026-03-05 17:00:00,sw-core-01,port-id7430,uplink,44.693998
S2,2026-03-05 17:05:00,sw-core-01,port-id7430,uplink,50.135010
S2,2026-03-05 17:10:00,sw-core-01,port-id7430,uplink,44.375099
S2,2026-03-05 17:15:00,sw-core-01,port-id7430,uplink,49.637978
S2,2026-03-05 17:20:00,sw-core-01,port-id7430,uplink,42.652232
S2,2026-03-05 17:25:00,sw-core-01,port-id7430,uplink,42.109614
S2,2026-03-05 17:30:00,sw-core-01,port-id7430,uplink,46.912713
S2,2026-03-05 17:35:00,sw-core-01,port-id7430,uplink,44.820587
S2,2026-03-05 17:40:00,sw-core-01,port-id7430,uplink,44.914584
S2,2026-03-05 17:45:00,sw-core-01,port-id7430,uplink,46.567333
S2,2026-03-05 17:50:00,sw-core-01,port-id7430,uplink,44.958316
S2,2026-03-05 17:55:00,sw-core-01,port-id7430,uplink,46.683114
S2,2026-03-05 18:00:00,sw-core-01,port-id7430,uplink,42.551280
S2,2026-03-05 18:05:00,sw-core-01,port-id7430,uplink,48.458277
S2,2026-03-05 18:10:00,sw-core-01,port-id7430,uplink,45.530700
S2,2026-03-05 18:15:00,sw-core-01,port-id7430,uplink,45.265071
S2,2026-03-05 18:20:00,sw-core-01,port-id7430,uplink,52.522938
S2,2026-03-05 18:25:00,sw-core-01,port-id7430,uplink,48.890640
S2,2026-03-05 18:30:00,sw-core-01,port-id7430,uplink,42.260785
S2,2026-03-05 18:35:00,sw-core-01,port-id7430,uplink,43.576353
S2,2026-03-05 18:40:00,sw-core-01,port-id7430,uplink,40.554982
S2,2026-03-05 18:45:00,sw-core-01,port-id7430,uplink,37.437217
S2,2026-03-05 18:50:00,sw-core-01,port-id7430,uplink,41.681064
S2,2026-03-05 18:55:00,sw-core-01,port-id7430,uplink,41.728724
S2,2026-03-05 19:00:00,sw-core-01,port-id7430,uplink,39.640406
S2,2026-03-05 19:05:00,sw-core-01,port-id7430,uplink,36.087921
S2,2026-03-05 19:10:00,sw-core-01,port-id7430,uplink,31.151477
S2,2026-03-05 19:15:00,sw-core-01,port-id7430,uplink,41.086277
S2,2026-03-05 19:20:00,sw-core-01,port-id7430,uplink,33.870125
S2,2026-03-05 19:25:00,sw-core-01,port-id7430,uplink,35.214535
S2,2026-03-05 19:30:00,sw-core-01,port-id7430,uplink,32.869052
S2,2026-03-05 19:35:00,sw-core-01,port-id7430,uplink,21.729873
S2,2026-03-05 19:40:00,sw-core-01,port-id7430,uplink,26.739979
S2,2026-03-05 19:45:00,sw-core-01,port-id7430,uplink,34.135581
S2,2026-03-05 19:50:00,sw-core-01,port-id7430,uplink,29.408599
S2,2026-03-05 19:55:00,sw-core-01,port-id7430,uplink,23.870003
S2,2026-03-05 20:00:00,sw-core-01,port-id7430,uplink,28.160970
S2,2026-03-05 20:05:00,sw-core-01,port-id7430,uplink,27.413977
S2,2026-03-05 20:10:00,sw-core-01,port-id7430,uplink,24.314687
S2,2026-03-05 20:15:00,sw-core-01,port-id7430,uplink,21.915561
S2,2026-03-05 20:20:00,sw-core-01,port-id7430,uplink,22.676870
S2,2026-03-05 20:25:00,sw-core-01,port-id7430,uplink,20.929320
S2,2026-03-05 20:30:00,sw-core-01,port-id7430,uplink,20.068781
S2,2026-03-05 20:35:00,sw-core-01,port-id7430,uplink,23.191425
S2,2026-03-05 20:40:00,sw-core-01,port-id7430,uplink,16.580417
S2,2026-03-05 20:45:00,sw-core-01,port-id7430,uplink,26.684748
S2,2026-03-05 20:50:00,sw-core-01,port-id7430,uplink,17.041583
S2,2026-03-05 20:55:00,sw-core-01,port-id7430,uplink,23.057367
S2,2026-03-05 21:00:00,sw-core-01,port-id7430,uplink,23.192591
S2,2026-03-05 21:05:00,sw-core-01,port-id7430,uplink,18.062253
S2,2026-03-05 21:10:00,sw-core-01,port-id7430,uplink,17.024477
S2,2026-03-05 21:15:00,sw-core-01,port-id7430,uplink,19.159100
S2,2026-03-05 21:20:00,sw-core-01,port-id7430,uplink,21.988099
S2,2026-03-05 21:25:00,sw-core-01,port-id7430,uplink,21.181918
S2,2026-03-05 21:30:00,sw-core-01,port-id7430,uplink,18.354937
S2,2026-03-05 21:35:00,sw-core-01,port-id7430,uplink,17.421035
S2,2026-03-05 21:40:00,sw-core-01,port-id7430,uplink,16.300377
S2,2026-03-05 21:45:00,sw-core-01,port-id7430,uplink,13.441331
S2,2026-03-05 21:50:00,sw-core-01,port-id7430,uplink,17.631410
S2,2026-03-05 21:55:00,sw-core-01,port-id7430,uplink,15.285256
S2,2026-03-05 22:00:00,sw-core-01,port-id7430,uplink,15.070127
S2,2026-03-05 22:05:00,sw-core-01,port-id7430,uplink,10.344028
S2,2026-03-05 22:10:00,sw-core-01,port-id7430,uplink,10.382677
S2,2026-03-05 22:15:00,sw-core-01,port-id7430,uplink,13.932828
S2,2026-03-05 22:20:00,sw-core-01,port-id7430,uplink,17.154856
S2,2026-03-05 22:25:00,sw-core-01,port-id7430,uplink,16.211883
S2,2026-03-05 22:30:00,sw-core-01,port-id7430,uplink,9.808659
S2,2026-03-05 22:35:00,sw-core-01,port-id7430,uplink,10.726672
S2,2026-03-05 22:40:00,sw-core-01,port-id7430,uplink,15.251999
S2,2026-03-05 22:45:00,sw-core-01,port-id7430,uplink,18.338512
S2,2026-03-05 22:50:00,sw-core-01,port-id7430,uplink,14.991675
S2,2026-03-05 22:55:00,sw-core-01,port-id7430,uplink,10.559760
S2,2026-03-05 23:00:00,sw-core-01,port-id7430,uplink,9.045598
S2,2026-03-05 23:05:00,sw-core-01,port-id7430,uplink,16.241814
S2,2026-03-05 23:10:00,sw-core-01,port-id7430,uplink,14.696548
S2,2026-03-05 23:15:00,sw-core-01,port-id7430,uplink,12.922705
S2,2026-03-05 23:20:00,sw-core-01,port-id7430,uplink,15.883663
S2,2026-03-05 23:25:00,sw-core-01,port-id7430,uplink,13.131894
S2,2026-03-05 23:30:00,sw-core-01,port-id7430,uplink,16.933375
S2,2026-03-05 23:35:00,sw-core-01,port-id7430,uplink,13.865313
S2,2026-03-05 23:40:00,sw-core-01,port-id7430,uplink,17.173652
S2,2026-03-05 23:45:00,sw-core-01,port-id7430,uplink,14.475362
S2,2026-03-05 23:50:00,sw-core-01,port-id7430,uplink,15.718704
S2,2026-03-05 23:55:00,sw-core-01,port-id7430,uplink,18.221820
S2,2026-03-06 00:00:00,sw-core-01,port-id7430,uplink,17.268945
S2,2026-03-06 00:05:00,sw-core-01,port-id7430,uplink,13.876807
S2,2026-03-06 00:10:00,sw-core-01,port-id7430,uplink,14.788975
S2,2026-03-06 00:15:00,sw-core-01,port-id7430,uplink,16.218263
S2,2026-03-06 00:20:00,sw-core-01,port-id7430,uplink,17.867217
S2,2026-03-06 00:25:00,sw-core-01,port-id7430,uplink,14.101822
S2,2026-03-06 00:30:00,sw-core-01,port-id7430,uplink,17.597146
S2,2026-03-06 00:35:00,sw-core-01,port-id7430,uplink,13.738326
S2,2026-03-06 00:40:00,sw-core-01,port-id7430,uplink,15.813037
S2,2026-03-06 00:45:00,sw-core-01,port-id7430,uplink,17.149501
S2,2026-03-06 00:50:00,sw-core-01,port-id7430,uplink,15.060398
S2,2026-03-06 00:55:00,sw-core-01,port-id7430,uplink,20.894754
S2,2026-03-06 01:00:00,sw-core-01,port-id7430,uplink,21.360452
S2,2026-03-06 01:05:00,sw-core-01,port-id7430,uplink,6.995693
S2,2026-03-06 01:10:00,sw-core-01,port-id7430,uplink,13.454927
S2,2026-03-06 01:15:00,sw-core-01,port-id7430,uplink,14.165474
S2,2026-03-06 01:20:00,sw-core-01,port-id7430,uplink,17.030050
S2,2026-03-06 01:25:00,sw-core-01,port-id7430,uplink,16.576841
S2,2026-03-06 01:30:00,sw-core-01,port-id7430,uplink,18.974924
S2,2026-03-06 01:35:00,sw-core-01,port-id7430,uplink,16.002868
S2,2026-03-06 01:40:00,sw-core-01,port-id7430,uplink,13.555757
S2,2026-03-06 01:45:00,sw-core-01,port-id7430,uplink,16.107814
S2,2026-03-06 01:50:00,sw-core-01,port-id7430,uplink,13.877875
S2,2026-03-06 01:55:00,sw-core-01,port-id7430,uplink,16.741089
S2,2026-03-06 02:00:00,sw-core-01,port-id7430,uplink,13.406461
S2,2026-03-06 02:05:00,sw-core-01,port-id7430,uplink,11.480553
S2,2026-03-06 02:10:00,sw-core-01,port-id7430,uplink,13.978139
S2,2026-03-06 02:15:00,sw-core-01,port-id7430,uplink,17.927387
S2,2026-03-06 02:20:00,sw-core-01,port-id7430,uplink,15.724372
S2,2026-03-06 02:25:00,sw-core-01,port-id7430,uplink,12.194445
S2,2026-03-06 02:30:00,sw-core-01,port-id7430,uplink,10.303914
S2,2026-03-06 02:35:00,sw-core-01,port-id7430,uplink,13.346770
S2,2026-03-06 02:40:00,sw-core-01,port-id7430,uplink,12.751573
S2,2026-03-06 02:45:00,sw-core-01,port-id7430,uplink,12.291115
S2,2026-03-06 02:50:00,sw-core-01,port-id7430,uplink,16.182693
S2,2026-03-06 02:55:00,sw-core-01,port-id7430,uplink,16.445246
S2,2026-03-06 03:00:00,sw-core-01,port-id7430,uplink,15.884541
S2,2026-03-06 03:05:00,sw-core-01,port-id7430,uplink,16.441748
S2,2026-03-06 03:10:00,sw-core-01,port-id7430,uplink,12.829186
S2,2026-03-06 03:15:00,sw-core-01,port-id7430,uplink,14.294205
S2,2026-03-06 03:20:00,sw-core-01,port-id7430,uplink,23.329131
S2,2026-03-06 03:25:00,sw-core-01,port-id7430,uplink,15.598104
S2,2026-03-06 03:30:00,sw-core-01,port-id7430,uplink,13.047461
S2,2026-03-06 03:35:00,sw-core-01,port-id7430,uplink,12.797748
S2,2026-03-06 03:40:00,sw-core-01,port-id7430,uplink,18.120159
