scenario_id,sample_index,source_timestamp,site,target,mahalanobis_score,lof_score,packet_loss_ratio,service_up,maintenance_active
full_incident,30,2026-04-10 11:30:00,taipei-dc1,web01,1.1808432209507234,1.033830271547836,0.0008986015823450227,1,0
full_incident,30,2026-04-10 11:30:00,taipei-dc1,db01,0.9451301420714031,1.0811028912360277,0.0010131080949684554,1,0
full_incident,31,2026-04-10 11:35:00,taipei-dc1,fw01,5.0,4.6,0.04,1,0
full_incident,31,2026-04-10 11:35:00,taipei-dc1,web01,1.1522203151579664,1.0987755486176969,0.0008079477794894141,1,0
full_incident,31,2026-04-10 11:35:00,taipei-dc1,db01,1.0903529126097231,1.0329886535882082,0.0009072855092554352,1,0
full_incident,32,2026-04-10 11:40:00,taipei-dc1,fw01,1.1841426514796602,1.10457260017743,0.0009273223009844459,1,0
full_incident,32,2026-04-10 11:40:00,taipei-dc1,web01,0.9744900430085089,1.0920750325179198,0.001067593566730991,1,0
full_incident,32,2026-04-10 11:40:00,taipei-dc1,db01,0.9412060095783735,0.9660253663230024,0.0012966552654260451,1,0
full_incident,33,2026-04-10 11:45:00,taipei-dc1,fw01,0.8967830811232929,1.0300419023748146,0.001153732271293508,1,0
full_incident,33,2026-04-10 11:45:00,taipei-dc1,web01,0.9574564736392202,1.0662324367890303,0.0009715099436066998,1,0
full_incident,33,2026-04-10 11:45:00,taipei-dc1,db01,0.8924700697774243,1.0202524608304875,0.0008239857222619774,1,0
full_incident,34,2026-04-10 11:50:00,taipei-dc1,fw01,5.4,1.057139949994134,0.000996974353542277,0,0
full_incident,34,2026-04-10 11:50:00,taipei-dc1,web01,0.9054341940713468,1.0066710980822833,0.0011351416431299027,1,0
full_incident,34,2026-04-10 11:50:00,taipei-dc1,db01,0.7726615762029502,1.0119094391539267,0.001114358343377335,1,0
full_incident,35,2026-04-10 11:55:00,taipei-dc1,fw01,5.4,1.018947498140528,0.0010363460527919215,0,0
full_incident,35,2026-04-10 11:55:00,taipei-dc1,web01,0.983405880779834,1.0405996856902628,0.0010070953713471372,1,0
full_incident,35,2026-04-10 11:55:00,taipei-dc1,db01,1.0589475843685674,1.0802070860821151,0.001098179490189734,1,0
full_incident,36,2026-04-10 12:00:00,taipei-dc1,fw01,5.4,1.0088539303063082,0.0009701918588715157,0,0
full_incident,36,2026-04-10 12:00:00,taipei-dc1,web01,4.7,1.0925551590825446,0.0009353806411841994,0,0
full_incident,36,2026-04-10 12:00:00,taipei-dc1,db01,0.8926657874396718,1.1017408764750625,0.001191816268718236,1,0
full_incident,37,2026-04-10 12:05:00,taipei-dc1,fw01,5.4,1.0884869837621822,0.0013639559149241686,0,0
full_incident,37,2026-04-10 12:05:00,taipei-dc1,web01,4.7,1.1023775449193187,0.0009644253448495722,0,0
full_incident,37,2026-04-10 12:05:00,taipei-dc1,db01,1.0916183536606436,1.084270094803352,0.0008977392965648929,1,0
full_incident,38,2026-04-10 12:10:00,taipei-dc1,fw01,5.4,1.0393733505159786,0.0008756200196384047,0,0
full_incident,38,2026-04-10 12:10:00,taipei-dc1,web01,4.7,1.0684455247412885,0.0012170624598391842,0,0
full_incident,38,2026-04-10 12:10:00,taipei-dc1,db01,4.8,1.016550198478637,0.0009753431855776345,0,0
full_incident,39,2026-04-10 12:15:00,taipei-dc1,fw01,5.4,1.0749347899135473,0.00113432383505707,0,0
full_incident,39,2026-04-10 12:15:00,taipei-dc1,web01,4.7,1.0840471347005074,0.0012160782880052154,0,0
full_incident,39,2026-04-10 12:15:00,taipei-dc1,db01,4.8,1.0675946120716862,0.0008752579196043651,0,0
full_incident,40,2026-04-10 12:20:00,taipei-dc1,fw01,5.4,1.0285141314305009,0.0009845949171585161,0,0
full_incident,40,2026-04-10 12:20:00,taipei-dc1,web01,4.7,1.0254800203734635,0.0010368437975248703,0,0
full_incident,40,2026-04-10 12:20:00,taipei-dc1,db01,4.8,1.0898594297305653,0.0007824573658270325,0,0
full_incident,41,2026-04-10 12:25:00,taipei-dc1,fw01,5.4,1.008334415150868,0.0010059787010978064,0,0
full_incident,41,2026-04-10 12:25:00,taipei-dc1,web01,4.7,1.0631549898580357,0.0010058234477449855,0,0
full_incident,41,2026-04-10 12:25:00,taipei-dc1,db01,4.8,1.059463275357621,0.0007277283082449282,0,0
full_incident,42,2026-04-10 12:30:00,taipei-dc1,fw01,5.4,1.0640590651544064,0.000881842148123859,0,0
full_incident,42,2026-04-10 12:30:00,taipei-dc1,web01,4.7,1.0482332130821543,0.0011528185385360225,0,0
full_incident,42,2026-04-10 12:30:00,taipei-dc1,db01,4.8,1.0529335669078765,0.0009210202948870927,0,0
full_incident,43,2026-04-10 12:35:00,taipei-dc1,fw01,5.4,1.0485489780990394,0.0009582647157273509,0,0
full_incident,43,2026-04-10 12:35:00,taipei-dc1,web01,4.7,1.045804241190452,0.0007446359191370227,0,0
full_incident,43,2026-04-10 12:35:00,taipei-dc1,db01,4.8,1.0190346754104584,0.0011469434618642997,0,0
full_incident,44,2026-04-10 12:40:00,taipei-dc1,fw01,5.4,1.0006679272670744,0.0011049338720711807,0,0
full_incident,44,2026-04-10 12:40:00,taipei-dc1,web01,4.7,1.075393517530955,0.0008657412229206333,0,0
full_incident,44,2026-04-10 12:40:00,taipei-dc1,db01,4.8,1.1039914555064618,0.0010871740678899263,0,0
full_incident,45,2026-04-10 12:45:00,taipei-dc1,fw01,5.4,1.041045239557316,0.0009111305858877917,0,0
full_incident,45,2026-04-10 12:45:00,taipei-dc1,web01,4.7,0.9788270806325615,0.0009549878094446064,0,0
full_incident,45,2026-04-10 12:45:00,taipei-dc1,db01,4.8,1.0444484199980901,0.0012170242356657982,0,0
full_incident,46,2026-04-10 12:50:00,taipei-dc1,fw01,5.4,1.0589944386239547,0.0011629975721392113,0,0
full_incident,46,2026-04-10 12:50:00,taipei-dc1,web01,4.7,1.0726428359201143,0.000787098723375693,0,0
full_incident,46,2026-04-10 12:50:00,taipei-dc1,db01,4.8,1.035027278969992,0.0008334584402412228,0,0
full_incident,47,2026-04-10 12:55:00,taipei-dc1,fw01,5.4,0.9917320864194912,0.0008791959887482793,0,0
full_incident,47,2026-04-10 12:55:00,taipei-dc1,web01,4.7,1.0454879747789623,0.000996549446109199,0,0
full_incident,47,2026-04-10 12:55:00,taipei-dc1,db01,4.8,1.0918917823448944,0.0012857700946936493,0,0
full_incident,48,2026-04-10 13:00:00,taipei-dc1,fw01,5.4,1.0757191105842367,0.0010956624764417026,0,0
full_incident,48,2026-04-10 13:00:00,taipei-dc1,web01,4.7,1.0799323405588912,0.001040196286034553,0,0
full_incident,48,2026-04-10 13:00:00,taipei-dc1,db01,4.8,1.0026417297647552,0.001169838849379677,0,0
full_incident,49,2026-04-10 13:05:00,taipei-dc1,fw01,5.4,0.9921842497699329,0.0010532637284104802,0,0
full_incident,49,2026-04-10 13:05:00,taipei-dc1,web01,4.7,1.0271953262789737,0.000994931301519034,0,0
full_incident,49,2026-04-10 13:05:00,taipei-dc1,db01,4.8,1.0596090165279692,0.000976323364083554,0,0
full_incident,50,2026-04-10 13:10:00,taipei-dc1,fw01,1.1644150363658754,1.087648604899845,0.0010452109012502077,1,0
full_incident,50,2026-04-10 13:10:00,taipei-dc1,web01,1.091734251254258,1.0697462744810775,0.0009102937893494403,1,0
full_incident,50,2026-04-10 13:10:00,taipei-dc1,db01,0.8820472796752501,1.0195013131627646,0.0009153467160919508,1,0
full_incident,51,2026-04-10 13:15:00,taipei-dc1,fw01,5.6,0.9539626363314602,0.05,1,1
full_incident,51,2026-04-10 13:15:00,taipei-dc1,web01,0.7811402863278273,1.0479553881335169,0.0011028125878038788,1,0
full_incident,51,2026-04-10 13:15:00,taipei-dc1,db01,0.967609274426389,1.0494132574051036,0.0010936074147117492,1,0
full_incident,52,2026-04-10 13:20:00,taipei-dc1,fw01,5.6,1.0136629476176593,0.05,1,1
full_incident,52,2026-04-10 13:20:00,taipei-dc1,web01,1.2141684994361386,1.0231122002692232,0.0009603463191863456,1,0
full_incident,52,2026-04-10 13:20:00,taipei-dc1,db01,0.8064436552881777,0.9876058827839344,0.0013078582454303382,1,0
full_incident,53,2026-04-10 13:25:00,taipei-dc1,fw01,5.6,1.0539946105900384,0.05,1,1
full_incident,53,2026-04-10 13:25:00,taipei-dc1,web01,1.1561232546598579,1.0559570544516328,0.001152378340867457,1,0
full_incident,53,2026-04-10 13:25:00,taipei-dc1,db01,0.8320689845511041,1.040328582377426,0.0010233040016682815,1,0
full_incident,54,2026-04-10 13:30:00,taipei-dc1,fw01,5.6,1.0051326006615156,0.05,1,1
full_incident,54,2026-04-10 13:30:00,taipei-dc1,web01,1.0847764618364308,1.0601180675288815,0.0011316239396950108,1,0
full_incident,54,2026-04-10 13:30:00,taipei-dc1,db01,1.0336855400149916,1.051910693722603,0.0010128402433512548,1,0
full_incident,55,2026-04-10 13:35:00,taipei-dc1,fw01,5.6,1.0289176946387426,0.05,1,1
full_incident,55,2026-04-10 13:35:00,taipei-dc1,web01,1.1005635677982364,1.0406579081773644,0.0011319548721717382,1,0
full_incident,55,2026-04-10 13:35:00,taipei-dc1,db01,0.9440191559588528,1.0348494310893348,0.0010919406101885987,1,0
full_incident,56,2026-04-10 13:40:00,taipei-dc1,fw01,1.055498117652787,1.0686529918304817,0.0008591606245593094,1,0
full_incident,56,2026-04-10 13:40:00,taipei-dc1,web01,1.0384786602110356,1.0342568697923553,0.0009613270452310053,1,0
full_incident,56,2026-04-10 13:40:00,taipei-dc1,db01,0.9873572527714443,1.0598722872932593,0.0008182167821936885,1,0
full_incident,57,2026-04-10 13:45:00,taipei-dc1,fw01,1.1321444506364524,1.0412034752354755,0.0007868873524716855,1,0
full_incident,57,2026-04-10 13:45:00,taipei-dc1,web01,0.9621808258757494,1.0949974089308263,0.0008447756961564849,1,0
full_incident,57,2026-04-10 13:45:00,taipei-dc1,db01,0.8892973546961234,1.099872247900109,0.0009542647916301946,1,0
full_incident,58,2026-04-10 13:50:00,taipei-dc1,fw01,1.1469828569451253,1.0109763913270549,0.000982152583444827,1,0
full_incident,58,2026-04-10 13:50:00,taipei-dc1,web01,1.2654587880683996,1.0297513107206682,0.0010516956318974318,1,0
full_incident,58,2026-04-10 13:50:00,taipei-dc1,db01,1.0035677846236515,1.0336736151204857,0.0008134048146524562,1,0
full_incident,59,2026-04-10 13:55:00,taipei-dc1,fw01,0.8877616774588712,1.0876411184692754,0.0009978013746915703,1,0
full_incident,59,2026-04-10 13:55:00,taipei-dc1,web01,1.1662848791036284,1.0397653418649795,0.0010136025696720365,1,0
full_incident,59,2026-04-10 13:55:00,taipei-dc1,db01,0.9687654441711361,1.0749422676310694,0.0009834843781446007,1,0
